"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2021-10-04,75733,316,60873,224,14860,92,66277,245,432861,829,499138,1074,3,859,4,1962,930,2,"Knox County",470313,283.42827010948,0.137399876771411,228.35856121349,67.1892973402819,13.7399876771411
2021-10-03,75417,102,60649,93,14768,9,66032,107,432032,677,498064,784,1,856,6,1958,928,1,"Knox County",470313,293.634239325726,0.140736342042755,166.697497198674,21.6876845845214,14.0736342042755
2021-10-02,75315,67,60556,43,14759,24,65925,50,431355,472,497280,522,5,855,2,1952,927,4,"Knox County",470313,293.846863684397,0.141369047619048,110.989915226668,14.2458320310091,14.1369047619048
2021-10-01,75248,225,60513,152,14735,73,65875,167,430883,965,496758,1132,0,850,9,1950,923,3,"Knox County",470313,280.238904729404,0.146452752428613,240.690774016453,47.8404807011501,14.6452752428613
2021-09-30,75023,240,60361,166,14662,74,65708,186,429918,1104,495626,1290,1,850,8,1941,920,2,"Knox County",470313,276.19904191464,0.147750661570126,274.285422686594,51.0298460812268,14.7750661570126
2021-09-29,74783,361,60195,170,14588,191,65522,192,428814,1110,494336,1302,6,849,7,1933,918,3,"Knox County",470313,323.401649539775,0.151599832331983,276.836914990655,76.7573934805119,15.1599832331983
2021-09-28,74422,348,60025,249,14397,99,65330,270,427704,777,493034,1047,2,843,1,1926,915,3,"Knox County",470313,352.74381103648,0.17018598797371,222.617703529352,73.9932768177788,17.018598797371
2021-09-27,74074,239,59776,162,14298,77,65060,186,426927,760,491987,946,7,841,12,1925,912,6,"Knox County",470313,336.371735418753,0.164886800512601,201.142643303502,50.817221722555,16.4886800512601
2021-09-26,73835,124,59614,99,14221,25,64874,117,426167,703,491041,820,2,834,1,1913,906,5,"Knox County",470313,341.049471309532,0.165462530103414,174.351974110858,26.3654204753005,16.5462530103414
2021-09-25,73711,110,59515,90,14196,20,64757,102,425464,705,490221,807,0,832,3,1912,901,7,"Knox County",470313,350.192318732419,0.166122004357298,171.587857448125,23.3886794538956,16.6122004357299
2021-09-24,73601,244,59425,165,14176,79,64655,182,424759,938,489414,1120,13,832,5,1909,894,3,"Knox County",470313,354.232181547182,0.168439716312057,238.139281712392,51.8803435159139,16.8439716312057
2021-09-23,73357,354,59260,245,14097,109,64473,267,423821,1370,488294,1637,14,819,8,1904,891,3,"Knox County",470313,378.471358435765,0.171376481312671,348.066075145701,75.2690229698095,17.1376481312671
2021-09-22,73003,251,59015,187,13988,64,64206,202,422451,1260,486657,1462,3,805,4,1896,888,9,"Knox County",470313,355.08267898187,0.169154228855721,310.85681237814,53.3687140266163,16.9154228855721
2021-09-21,72752,398,58828,216,13924,182,64004,230,421191,996,485195,1226,10,802,7,1892,879,4,"Knox County",470313,365.713896915458,0.160389124469943,260.6774637316,84.6244947513677,16.0389124469943
2021-09-20,72354,432,58612,310,13742,122,63774,343,420195,1295,483969,1638,5,792,9,1885,875,7,"Knox County",470313,406.750398139112,0.165671641791045,348.278699504373,91.8537229462082,16.5671641791045
2021-09-19,71922,120,58302,88,13620,32,63431,97,418900,432,482331,529,1,787,7,1876,868,8,"Knox County",470313,405.899900704425,0.169022449221998,112.478285737371,25.5149230406134,16.9022449221998
2021-09-18,71802,226,58214,183,13588,43,63334,196,418468,1075,481802,1271,0,786,7,1869,860,13,"Knox County",470313,430.564326310351,0.170775638860745,270.24555987183,48.0531050598219,17.0775638860745
2021-09-17,71576,546,58031,421,13545,125,63138,448,417393,1310,480531,1758,5,786,11,1862,847,5,"Knox County",470313,494.776882629228,0.187270244722193,373.793622544986,116.092899834791,18.7270244722193
2021-09-16,71030,588,57610,456,13420,132,62690,487,416083,1518,478773,2005,7,781,16,1851,842,3,"Knox County",470313,544.530982558424,0.202548285974315,426.311839136915,125.023122899006,20.2548285974315
2021-09-15,70442,339,57154,250,13288,89,62203,268,414565,807,476768,1075,6,774,5,1835,839,4,"Knox County",470313,563.24192612154,0.217743632919385,228.571185572162,72.0796575897328,21.7743632919385
2021-09-14,70103,555,56904,443,13199,112,61935,476,413758,1406,475693,1882,12,768,8,1830,835,3,"Knox County",470313,596.62395043301,0.227899192754479,400.159043020287,118.006519062837,22.7899192754479
2021-09-13,69548,398,56461,298,13087,100,61459,332,412352,1134,473811,1466,20,756,15,1822,832,9,"Knox County",470313,589.394722238169,0.230723012217104,311.707309812827,84.6244947513677,23.0723012217104
2021-09-12,69150,387,56163,358,12987,29,61127,376,411218,1460,472345,1836,0,736,5,1807,823,8,"Knox County",470313,646.165426003534,0.228725759319933,390.378322521385,82.2856268059781,22.8725759319933
2021-09-11,68763,865,55805,707,12958,158,60751,763,409758,2621,470509,3384,4,736,26,1802,815,10,"Knox County",470313,782.0323911948,0.234969416679099,719.520829745297,183.920070251088,23.4969416679099
2021-09-10,67898,1026,55098,750,12800,276,59988,804,407137,2512,467125,3316,1,732,24,1776,805,7,"Knox County",470313,884.092083357254,0.234295642876236,705.062373355616,218.152591997244,23.4295642876236
2021-09-09,66872,309,54348,166,12524,143,59184,171,404625,685,463809,856,1,731,18,1752,798,5,"Knox County",470313,824.769887287827,0.23090843286283,182.006451023042,65.7009268295794,23.090843286283
2021-09-08,66563,290,54182,226,12381,64,59013,250,403940,837,462953,1087,5,730,11,1734,793,6,"Knox County",470313,814.35129371291,0.229406234179504,231.122677876223,61.6610640148157,22.9406234179504
2021-09-07,66273,413,53956,299,12317,114,58763,311,403103,979,461866,1290,3,725,13,1723,787,1,"Knox County",470313,784.158634781518,0.227200604457877,274.285422686594,87.8138601314444,22.7200604457877
2021-09-06,65860,988,53657,788,12203,200,58452,843,402124,3221,460576,4064,1,722,20,1710,786,3,"Knox County",470313,909.607006397867,0.22219415145582,864.105393642106,210.072866367717,22.219415145582
2021-09-05,64872,968,52869,800,12003,168,57609,832,398903,2998,456512,3830,2,721,15,1690,783,6,"Knox County",470313,1033.14175878617,0.222920289448589,814.35129371291,205.820379194281,22.2920289448589
2021-09-04,63904,541,52069,387,11835,154,56777,407,395905,1502,452682,1909,2,719,10,1675,777,4,"Knox County",470313,964.251466576514,0.221257338551859,405.899900704425,115.029778041432,22.1257338551859
2021-09-03,63363,334,51682,238,11681,96,56370,249,394403,909,450773,1158,5,717,8,1665,773,5,"Knox County",470313,817.115410375643,0.215795406509793,246.219007341919,71.0165357963739,21.5795406509793
2021-09-02,63029,323,51444,181,11585,142,56121,200,393494,681,449615,881,3,712,5,1657,768,3,"Knox County",470313,820.092151397048,0.217455517265631,187.322059989837,68.6776678509843,21.7455517265631
2021-09-01,62706,276,51263,212,11443,64,55921,226,392813,645,448734,871,2,709,2,1652,765,3,"Knox County",470313,817.115410375643,0.21909590801971,185.195816403119,58.6843229934108,21.909590801971
2021-08-31,62430,596,51051,434,11379,162,55695,479,392168,1894,447863,2373,2,707,9,1650,762,4,"Knox County",470313,856.025668012579,0.214503513191038,504.55760312813,126.72411776838,21.4503513191038
2021-08-30,61834,513,50617,403,11217,110,55216,430,390274,1629,445490,2059,9,705,13,1641,758,6,"Knox County",470313,755.029097643484,0.215809188899931,437.793554505191,109.076295998622,21.5809188899931
2021-08-29,61321,483,50214,408,11107,75,54786,440,388645,1484,443431,1924,1,696,5,1628,752,7,"Knox County",470313,651.906283687672,0.217539149888143,409.089266084501,102.697565238469,21.7539149888143
2021-08-28,60838,397,49806,302,11032,95,54346,320,387161,1065,441507,1385,0,695,4,1623,745,3,"Knox County",470313,621.288376038936,0.220073232560323,294.484736760413,84.4118703926959,22.0073232560323
2021-08-27,60441,473,49504,375,10937,98,54026,389,386096,1166,440122,1555,5,695,5,1619,742,1,"Knox County",470313,650.843161894313,0.224837074583635,330.630877734615,100.571321651751,22.4837074583635
2021-08-26,59968,450,49129,347,10839,103,53637,366,384930,1426,438567,1792,5,690,0,1614,741,5,"Knox County",470313,677.846455445629,0.221590433982774,381.022850739826,95.6809614023002,22.1590433982774
2021-08-25,59518,351,48782,225,10736,126,53271,236,383504,642,436775,878,2,685,4,1614,736,10,"Knox County",470313,693.793282346012,0.222296506769179,186.684186913821,74.6311498937941,22.2296506769179
2021-08-24,59167,342,48557,222,10610,120,53035,233,382862,677,435897,910,4,683,5,1610,726,0,"Knox County",470313,639.78669524338,0.229839093592307,193.488166391318,72.7175306657481,22.9839093592307
2021-08-23,58825,287,48335,206,10490,81,52802,227,382185,825,434987,1052,1,679,1,1605,726,4,"Knox County",470313,591.733590183559,0.232834877843302,223.680825322711,61.0231909388003,23.2834877843302
2021-08-22,58538,240,48129,217,10409,23,52575,233,381360,889,433935,1122,2,678,0,1604,722,2,"Knox County",470313,540.065871026316,0.230503795721187,238.564530429735,51.0298460812268,23.0503795721187
2021-08-21,58298,498,47912,376,10386,122,52342,411,380471,1903,432813,2314,0,676,8,1604,720,3,"Knox County",470313,561.540931252166,0.217707575600125,492.012765966495,105.886930618546,21.7707575600125
2021-08-20,57800,425,47536,331,10264,94,51931,357,378568,1148,430499,1505,0,676,6,1596,717,3,"Knox County",470313,551.334962035921,0.215501932518542,319.999659801026,90.3653524355057,21.5501932518542
2021-08-19,57375,368,47205,254,10170,114,51574,264,377420,952,428994,1216,1,676,6,1590,714,0,"Knox County",470313,533.899764624835,0.217961542736468,258.551220144882,78.2457639912144,21.7961542736468
2021-08-18,57007,263,46951,191,10056,72,51310,200,376468,914,427778,1114,2,675,5,1584,714,0,"Knox County",470313,515.188821061718,0.208491281273692,236.863535560361,55.9202063306777,20.8491281273692
2021-08-17,56744,263,46760,181,9984,82,51110,197,375554,1042,426664,1239,0,673,5,1579,714,3,"Knox County",470313,498.391496726648,0.197552813218992,263.441580394333,55.9202063306777,19.7552813218992
2021-08-16,56481,184,46579,126,9902,58,50913,132,374512,421,425425,553,2,673,4,1574,711,0,"Knox County",470313,476.491187783455,0.197947699437272,117.581270345493,39.1228819956072,19.7947699437272
2021-08-15,56297,204,46453,181,9844,23,50781,198,374091,952,424872,1150,3,671,6,1570,711,1,"Knox County",470313,468.836710871271,0.193488065119349,244.518012472545,43.3753691690427,19.3488065119349
2021-08-14,56093,219,46272,147,9821,72,50583,154,373139,794,423722,948,0,668,4,1564,710,2,"Knox County",470313,409.514514801845,0.194433656957929,201.567892020846,46.5647345491194,19.4433656957929
2021-08-13,55874,266,46125,206,9749,60,50429,218,372345,1470,422774,1688,1,668,5,1560,708,3,"Knox County",470313,375.707241773032,0.172357106727365,358.909917437962,56.558079406693,17.2357106727365
2021-08-12,55608,222,45919,146,9689,76,50211,152,370875,643,421086,795,2,667,8,1555,705,2,"Knox County",470313,344.664085406952,0.167089622011487,169.036365144064,47.2026076251348,16.7089622011487
2021-08-11,55386,315,45773,237,9613,78,50059,248,370232,989,420291,1237,1,665,10,1547,703,3,"Knox County",470313,355.720552057885,0.170696452036794,263.01633167699,66.9766729816101,17.0696452036794
2021-08-10,55071,173,45536,110,9535,63,49811,121,369243,621,419054,742,1,664,2,1537,700,4,"Knox County",470313,336.584359777425,0.171938703781808,157.767274134459,36.7840140502176,17.1938703781808
2021-08-09,54898,197,45426,159,9472,38,49690,167,368622,752,418312,919,1,663,4,1535,696,1,"Knox County",470313,339.348476440158,0.168204305388421,195.401785619364,41.8869986583403,16.8204305388421
2021-08-08,54701,89,45267,67,9434,22,49523,75,367870,418,417393,493,1,662,5,1531,695,0,"Knox County",470313,314.896675192903,0.166373497508062,104.823808825187,18.9235679217883,16.6373497508062
2021-08-07,54612,105,45200,76,9412,29,49448,80,367452,638,416900,718,0,661,2,1526,695,0,"Knox County",470313,290.657498304321,0.160952669902913,152.664289526337,22.3255576605367,16.0952669902913
2021-08-06,54507,203,45124,147,9383,56,49368,163,366814,879,416182,1042,0,661,11,1524,695,1,"Knox County",470313,277.262163707999,0.169189371005718,221.554581735993,43.162744810371,16.9189371005718
2021-08-05,54304,174,44977,131,9327,43,49205,147,365935,850,415140,997,2,661,4,1513,694,2,"Knox County",470313,267.056194491753,0.162817176317502,211.986485595763,36.9966384088894,16.2817176317502
2021-08-04,54130,144,44846,101,9284,43,49058,104,365085,656,414143,760,1,659,4,1509,692,1,"Knox County",470313,230.697429158879,0.15111973196967,161.594512590551,30.6179076487361,15.111973196967
2021-08-03,53986,238,44745,177,9241,61,48954,183,364429,813,413383,996,0,658,5,1505,691,3,"Knox County",470313,244.518012472545,0.155105485232068,211.773861237091,50.6045973638832,15.5105485232068
2021-08-02,53748,97,44568,75,9180,22,48771,82,363616,532,412387,614,2,658,3,1500,688,0,"Knox County",470313,223.255576605367,0.148398576512456,130.551356224472,20.6245627911625,14.8398576512456
2021-08-01,53651,105,44493,89,9158,16,48689,99,363084,526,411773,625,0,656,2,1497,688,2,"Knox County",470313,226.657566344116,0.149165507649513,132.890224169861,22.3255576605367,14.9165507649513
2021-07-31,53546,104,44404,64,9142,40,48590,68,362558,399,411148,467,1,656,6,1495,686,0,"Knox County",470313,226.444941985444,0.153790219960007,99.2955754997204,22.1129333018649,15.3790219960007
2021-07-30,53442,118,44340,83,9102,35,48522,90,362159,339,410681,429,1,655,0,1489,686,1,"Knox County",470313,208.371871498343,0.158142389525368,91.2158498701928,25.0896743232698,15.8142389525368
2021-07-29,53324,117,44257,65,9067,52,48432,68,361820,483,410252,551,0,654,1,1489,685,1,"Knox County",470313,196.252283054051,0.156235929761369,117.15602162815,24.877049964598,15.6235929761369
2021-07-28,53207,131,44192,90,9015,41,48364,95,361337,536,409701,631,0,654,4,1488,684,0,"Knox County",470313,193.488166391318,0.158822165546024,134.165970321892,27.8537909860029,15.8822165546024
2021-07-27,53076,117,44102,78,8974,39,48269,84,360801,499,409070,583,0,654,4,1484,684,0,"Knox County",470313,167.760618992033,0.15025641025641,123.960001105647,24.877049964598,15.025641025641
2021-07-26,52959,97,44024,73,8935,24,48185,79,360302,371,408487,450,1,654,4,1480,684,0,"Knox County",470313,167.760618992033,0.156049250535332,95.6809614023002,20.6245627911625,15.6049250535332
2021-07-25,52862,51,43951,43,8911,8,48106,44,359931,320,408037,364,3,653,5,1476,684,1,"Knox County",470313,156.278903623757,0.151942446043165,77.3952665565272,10.8438422922607,15.1942446043165
2021-07-24,52811,64,43908,43,8903,21,48062,44,359611,348,407673,392,0,650,1,1471,683,2,"Knox County",470313,147.773929276886,0.148235294117647,83.348748599337,13.6079589549938,14.8235294117647
2021-07-23,52747,56,43865,31,8882,25,48018,32,359263,321,407281,353,1,650,3,1470,681,1,"Knox County",470313,134.591219039236,0.134175691937425,75.0563986111377,11.9069640856196,13.4175691937425
2021-07-22,52691,94,43834,69,8857,25,47986,78,358942,474,406928,552,0,649,3,1467,680,0,"Knox County",470313,129.700858789785,0.137142857142857,117.368645986822,19.9866897151471,13.7142857142857
2021-07-21,52597,61,43765,47,8832,14,47908,46,358468,411,406376,457,1,649,1,1464,680,0,"Knox County",470313,114.81715368276,0.129165344335132,97.1693319130026,12.9700858789785,12.9165344335132
2021-07-20,52536,78,43718,43,8818,35,47862,45,358057,299,405919,344,0,648,3,1463,680,0,"Knox County",470313,106.524803694561,0.126373626373626,73.1427793830917,16.5846999763987,12.6373626373626
2021-07-19,52458,48,43675,36,8783,12,47817,42,357758,348,405575,390,0,648,0,1460,680,0,"Knox County",470313,96.1062101196437,0.116058906030856,82.9234998819935,10.2059692162454,11.6058906030856
2021-07-18,52410,36,43639,30,8771,6,47775,31,357410,271,405185,302,0,648,1,1460,680,1,"Knox County",470313,92.9168447395671,0.113978494623656,64.212556318877,7.65447691218401,11.3978494623656
2021-07-17,52374,27,43609,20,8765,7,47744,21,357139,202,404883,223,0,648,1,1459,679,0,"Knox County",470313,85.0497434687113,0.112552460892789,47.4152319838065,5.74085768413801,11.2552460892789
2021-07-16,52347,37,43589,21,8758,16,47723,22,356937,291,404660,313,0,648,1,1458,679,0,"Knox County",470313,81.0098806539475,0.110422316931422,66.5514242642666,7.86710127085579,11.0422316931422
2021-07-15,52310,55,43568,42,8742,13,47701,44,356646,364,404347,408,-1,648,1,1457,679,0,"Knox County",470313,72.7175306657481,0.10299548625359,86.7507383380855,11.6943397269478,10.299548625359
2021-07-14,52255,21,43526,17,8729,4,47657,16,356282,269,403939,285,0,649,2,1456,679,0,"Knox County",470313,64.212556318877,0.0975717439293598,60.5979422214568,4.46511153210734,9.75717439293598
2021-07-13,52234,42,43509,26,8725,16,47641,29,356013,355,403654,384,3,649,3,1454,679,0,"Knox County",470313,56.558079406693,0.0889370932754881,81.6477537299628,8.93022306421468,8.89370932754881
2021-07-12,52192,27,43483,21,8709,6,47612,23,355658,270,403270,293,0,646,1,1451,679,1,"Knox County",470313,52.0929678745856,0.0842391304347826,62.298937090831,5.74085768413801,8.42391304347826
